code,Sinn Féin,DUP,Alliance,UUP,SDLP,TUV,Green,PBP,Aontú
N20000538,0.687095,0.018303,0.016056,0.011923,0.158800,0.004444,0.002873,0.058644,0.041862
N20000539,0.036866,0.655826,0.030861,0.157614,0.005914,0.104223,0.004375,0.002439,0.001883
N20000540,0.048544,0.656070,0.034611,0.135923,0.006793,0.107525,0.005297,0.002961,0.002275
N20000541,0.742685,0.016771,0.006084,0.009858,0.126195,0.004260,0.001133,0.055296,0.037719
N20000542,0.033550,0.556161,0.035691,0.219536,0.005687,0.141154,0.004409,0.002066,0.001746
N20000543,0.748292,0.018252,0.008977,0.012090,0.117943,0.004693,0.001460,0.051663,0.036631
N20000544,0.017283,0.634292,0.028959,0.180947,0.003330,0.129581,0.003370,0.001226,0.001011
N20000545,0.021509,0.501497,0.082591,0.220268,0.004330,0.159482,0.007678,0.001384,0.001261
N20000546,0.030927,0.613085,0.058841,0.173593,0.005832,0.106919,0.006921,0.002134,0.001747
N20000547,0.027506,0.480472,0.133429,0.176052,0.006145,0.158925,0.013838,0.001941,0.001691
N20000548,0.031423,0.656494,0.030797,0.139577,0.005045,0.129038,0.004078,0.001965,0.001583
N20000549,0.017613,0.484257,0.100362,0.214915,0.004172,0.166583,0.009712,0.001244,0.001142
N20000550,0.021017,0.541541,0.113701,0.196420,0.005730,0.104725,0.013646,0.001724,0.001496
N20000551,0.020351,0.482718,0.093312,0.219639,0.006828,0.163973,0.009721,0.001827,0.001630
N20000552,0.018796,0.472360,0.160959,0.188263,0.005298,0.135762,0.015684,0.001506,0.001372
N20000553,0.018052,0.537392,0.107509,0.166369,0.004609,0.152225,0.011202,0.001402,0.001241
N20000554,0.021542,0.471502,0.148374,0.182835,0.006926,0.150807,0.014439,0.001874,0.001701
N20000555,0.019363,0.531347,0.084873,0.214835,0.005203,0.132087,0.009337,0.001573,0.001382
N20000556,0.031047,0.520806,0.084626,0.207647,0.008016,0.133860,0.009408,0.002453,0.002138
N20000557,0.021011,0.462640,0.144547,0.217802,0.009081,0.125405,0.015431,0.002130,0.001952
N20000558,0.021925,0.494143,0.078902,0.256649,0.006077,0.130489,0.008494,0.001735,0.001585
N20000559,0.014886,0.511148,0.055748,0.246231,0.003903,0.159853,0.006032,0.001160,0.001040
N20000560,0.035546,0.423550,0.184537,0.194090,0.013063,0.121182,0.021698,0.003347,0.002987
N20000561,0.017659,0.441235,0.187601,0.207232,0.006691,0.116605,0.019800,0.001655,0.001523
N20000562,0.023556,0.426827,0.144192,0.228193,0.007160,0.152134,0.014294,0.001869,0.001775
N20000563,0.053633,0.237837,0.413062,0.132089,0.020614,0.089266,0.044217,0.004755,0.004525
N20000564,0.024939,0.443565,0.166238,0.203813,0.006619,0.133826,0.017323,0.001924,0.001753
N20000565,0.061549,0.393567,0.180560,0.204044,0.020071,0.108298,0.021710,0.005422,0.004778
N20000566,0.042366,0.554119,0.065801,0.192229,0.007786,0.125451,0.007101,0.002771,0.002375
N20000567,0.020600,0.508368,0.074551,0.223454,0.004333,0.158746,0.007227,0.001451,0.001272
N20000568,0.025834,0.287036,0.380115,0.152247,0.012617,0.093074,0.043690,0.002819,0.002569
N20000569,0.050765,0.467176,0.113638,0.210655,0.012568,0.126433,0.011600,0.003764,0.003403
N20000570,0.062372,0.461414,0.171113,0.169242,0.017274,0.087549,0.021270,0.005354,0.004411
N20000571,0.052461,0.334103,0.285804,0.167787,0.016498,0.102438,0.032547,0.004380,0.003981
N20000572,0.018284,0.442909,0.158322,0.208443,0.006171,0.146547,0.016165,0.001656,0.001503
N20000573,0.043433,0.343307,0.332611,0.153049,0.015779,0.061862,0.042510,0.003892,0.003556
N20000574,0.042762,0.487158,0.149694,0.189325,0.011342,0.096048,0.017181,0.003487,0.003003
N20000575,0.019776,0.357656,0.348656,0.144720,0.007314,0.083132,0.035297,0.001776,0.001673
N20000576,0.021128,0.413948,0.260442,0.171388,0.008314,0.092080,0.028844,0.002008,0.001849
N20000577,0.043072,0.383127,0.249790,0.169470,0.017982,0.098316,0.030205,0.004183,0.003855
N20000578,0.039365,0.311186,0.368387,0.137985,0.017042,0.074190,0.044295,0.003943,0.003607
N20000579,0.028956,0.422729,0.185747,0.210177,0.010285,0.117381,0.019637,0.002665,0.002423
N20000580,0.033223,0.464293,0.138563,0.205025,0.009362,0.129750,0.014648,0.002704,0.002432
N20000581,0.020177,0.533727,0.068775,0.257617,0.004209,0.105463,0.007461,0.001345,0.001227
N20000582,0.033357,0.366031,0.214131,0.200279,0.013476,0.144065,0.022459,0.003205,0.002997
N20000583,0.032102,0.425401,0.108194,0.233228,0.009338,0.176248,0.010538,0.002565,0.002385
N20000584,0.043664,0.484471,0.143120,0.163212,0.012856,0.129624,0.016249,0.003591,0.003212
N20000585,0.052891,0.451126,0.087339,0.226000,0.015831,0.149097,0.009351,0.004419,0.003945
N20000586,0.017916,0.398847,0.227495,0.205900,0.006065,0.120547,0.020231,0.001541,0.001457
N20000587,0.038336,0.488111,0.129329,0.161663,0.010760,0.152577,0.013395,0.003059,0.002769
N20000588,0.032047,0.429162,0.110137,0.244852,0.009057,0.158804,0.011036,0.002544,0.002360
N20000589,0.032965,0.518326,0.034085,0.203916,0.006388,0.196954,0.003328,0.002102,0.001935
N20000590,0.141412,0.365220,0.127456,0.171253,0.031147,0.131733,0.013421,0.009609,0.008748
N20000591,0.066554,0.427526,0.057788,0.169844,0.010890,0.255693,0.004655,0.003573,0.003477
N20000592,0.204584,0.284227,0.161299,0.157855,0.046565,0.100892,0.017923,0.013944,0.012711
N20000593,0.096389,0.433206,0.045266,0.201176,0.017539,0.190418,0.004573,0.006035,0.005397
N20000594,0.056053,0.385392,0.216811,0.160933,0.016764,0.132089,0.023246,0.004567,0.004145
N20000595,0.130471,0.293003,0.237391,0.167791,0.043121,0.077843,0.028640,0.011629,0.010111
N20000596,0.691314,0.036400,0.035728,0.026423,0.116204,0.009646,0.004614,0.044492,0.035179
N20000597,0.445894,0.104125,0.137669,0.073195,0.126884,0.024596,0.020697,0.036141,0.030797
N20000598,0.440962,0.180743,0.079495,0.091573,0.097800,0.036546,0.012262,0.034294,0.026326
N20000599,0.064354,0.409207,0.174519,0.200797,0.021909,0.096369,0.021759,0.005943,0.005142
N20000600,0.451112,0.102151,0.130295,0.065437,0.135901,0.022886,0.019469,0.040227,0.032521
N20000601,0.250991,0.334926,0.078369,0.162678,0.050047,0.079828,0.010879,0.017944,0.014339
N20000602,0.165189,0.306954,0.152153,0.191951,0.042647,0.101340,0.016073,0.012638,0.011055
N20000603,0.054245,0.492323,0.101520,0.202693,0.012433,0.117983,0.011275,0.004051,0.003477
N20000604,0.034772,0.279534,0.344050,0.214039,0.023241,0.051798,0.044036,0.004439,0.004091
N20000605,0.478400,0.157995,0.053590,0.112660,0.083005,0.052505,0.006422,0.030065,0.025359
N20000606,0.331977,0.226882,0.093809,0.144882,0.075376,0.071381,0.010905,0.024260,0.020529
N20000607,0.174168,0.245779,0.235384,0.141989,0.082122,0.051204,0.033077,0.019678,0.016599
N20000608,0.125225,0.316010,0.177615,0.203655,0.054246,0.073086,0.026029,0.012777,0.011357
N20000609,0.145187,0.273565,0.214455,0.179028,0.063840,0.062724,0.032065,0.015671,0.013464
N20000610,0.073579,0.392669,0.151141,0.236763,0.025114,0.089488,0.018492,0.006816,0.005938
N20000611,0.220829,0.378909,0.059575,0.179276,0.044219,0.080510,0.008332,0.015702,0.012648
N20000612,0.238542,0.356267,0.084445,0.166304,0.043133,0.071443,0.010858,0.016011,0.012997
N20000613,0.095101,0.397678,0.161066,0.196504,0.025456,0.090689,0.019281,0.007610,0.006616
N20000614,0.089762,0.355122,0.178151,0.202391,0.033990,0.103160,0.021623,0.008246,0.007554
N20000615,0.418549,0.234816,0.069269,0.098941,0.073431,0.041790,0.010892,0.029973,0.022339
N20000616,0.262405,0.363787,0.061561,0.146863,0.049662,0.072731,0.009329,0.019007,0.014655
N20000617,0.176895,0.266605,0.217390,0.174526,0.057497,0.052983,0.025661,0.015012,0.013430
N20000618,0.241889,0.320792,0.128096,0.142138,0.051176,0.067663,0.016313,0.017492,0.014442
N20000619,0.480103,0.166101,0.091874,0.075596,0.081345,0.035502,0.013516,0.031463,0.024501
N20000620,0.189939,0.319298,0.184560,0.121512,0.061726,0.060386,0.029655,0.018408,0.014516
N20000621,0.222036,0.181506,0.286465,0.106049,0.085877,0.038383,0.038685,0.022122,0.018878
N20000622,0.367655,0.161253,0.179355,0.085743,0.096141,0.031510,0.024178,0.029812,0.024354
N20000623,0.111449,0.423623,0.108658,0.195942,0.033231,0.093592,0.015038,0.010156,0.008311
N20000624,0.199294,0.244314,0.285635,0.104387,0.050494,0.048393,0.038724,0.015775,0.012986
N20000625,0.362657,0.195259,0.134079,0.070039,0.116222,0.033816,0.026651,0.034655,0.026623
N20000626,0.097377,0.356380,0.204700,0.184281,0.034339,0.080609,0.025195,0.009161,0.007957
N20000627,0.237889,0.259649,0.182892,0.143955,0.062186,0.056900,0.022244,0.018303,0.015981
N20000628,0.062827,0.399021,0.164233,0.223611,0.027746,0.089741,0.020018,0.006823,0.005980
N20000629,0.089123,0.406351,0.086401,0.201416,0.023576,0.170720,0.009598,0.006754,0.006062
N20000630,0.188875,0.361491,0.104241,0.181854,0.043205,0.080968,0.013185,0.014339,0.011842
N20000631,0.186218,0.319710,0.158024,0.173744,0.048890,0.065726,0.020978,0.014321,0.012390
N20000632,0.199515,0.327847,0.165091,0.132378,0.059010,0.058881,0.024140,0.018638,0.014499
N20000633,0.069126,0.451881,0.105242,0.231720,0.022302,0.094664,0.013332,0.006325,0.005408
N20000634,0.069399,0.570396,0.049291,0.179122,0.014991,0.100006,0.006817,0.005669,0.004309
N20000635,0.131800,0.237439,0.285205,0.133770,0.082751,0.052198,0.044186,0.017651,0.015001
N20000636,0.083290,0.416216,0.160311,0.187494,0.025464,0.094189,0.019690,0.007087,0.006259
N20000637,0.085923,0.365213,0.192341,0.198750,0.033245,0.084409,0.024433,0.008339,0.007347
N20000638,0.063414,0.369668,0.217915,0.187159,0.030457,0.089416,0.028484,0.007231,0.006257
N20000639,0.078098,0.467724,0.096665,0.210762,0.018940,0.105771,0.011109,0.005824,0.005107
N20000640,0.152698,0.278756,0.217630,0.159861,0.062202,0.070857,0.029119,0.015509,0.013367
N20000641,0.171390,0.335102,0.155421,0.156615,0.052703,0.076115,0.024504,0.015472,0.012678
N20000642,0.325732,0.118559,0.221026,0.081747,0.128033,0.032317,0.033432,0.031726,0.027428
N20000643,0.086893,0.265829,0.325806,0.158405,0.038639,0.061111,0.045412,0.009613,0.008292
N20000644,0.032495,0.501221,0.031206,0.260224,0.005099,0.163437,0.002794,0.001838,0.001686
N20000645,0.326990,0.180145,0.156249,0.127093,0.091833,0.051447,0.017637,0.025524,0.023081
N20000646,0.449159,0.127430,0.102442,0.066129,0.136822,0.030263,0.014884,0.040385,0.032486
N20000647,0.386953,0.197030,0.078631,0.131595,0.088322,0.056585,0.009727,0.027465,0.023691
N20000648,0.056368,0.427715,0.089523,0.233652,0.017386,0.157457,0.008947,0.004665,0.004287
N20000649,0.162489,0.350939,0.142706,0.156302,0.036658,0.116573,0.013324,0.011024,0.009984
N20000650,0.055897,0.511892,0.026569,0.213054,0.009840,0.173259,0.002811,0.003568,0.003111
N20000651,0.559710,0.118430,0.040734,0.068331,0.101318,0.038099,0.005380,0.037699,0.030299
N20000652,0.207764,0.349760,0.045300,0.218301,0.041474,0.105247,0.005298,0.014558,0.012298
N20000653,0.171410,0.346498,0.084950,0.199977,0.036998,0.129605,0.008576,0.011550,0.010436
N20000654,0.552662,0.083944,0.057769,0.049318,0.142902,0.022473,0.009398,0.045486,0.036048
N20000655,0.028366,0.517348,0.019695,0.167709,0.003998,0.258483,0.001622,0.001423,0.001358
N20000656,0.058427,0.499700,0.022274,0.181024,0.007985,0.222796,0.002061,0.002988,0.002747
N20000657,0.082819,0.395302,0.137442,0.187112,0.024795,0.145654,0.013794,0.006925,0.006157
N20000658,0.102571,0.428988,0.034767,0.226400,0.018113,0.173796,0.003445,0.006253,0.005667
N20000659,0.345806,0.272457,0.067655,0.117074,0.065267,0.079029,0.009045,0.024456,0.019211
N20000660,0.195576,0.408032,0.033244,0.156528,0.028568,0.152964,0.003942,0.011678,0.009469
N20000661,0.293665,0.238235,0.127668,0.122763,0.082116,0.074383,0.016959,0.023845,0.020367
N20000662,0.211528,0.373952,0.058674,0.159319,0.033436,0.133037,0.006327,0.012990,0.010739
N20000663,0.244960,0.364965,0.039813,0.161568,0.026471,0.136831,0.004020,0.011545,0.009827
N20000664,0.016289,0.557851,0.030562,0.200456,0.002785,0.187318,0.002896,0.000977,0.000866
N20000665,0.028830,0.507774,0.033139,0.230354,0.006409,0.186259,0.003318,0.002082,0.001835
N20000666,0.015495,0.527372,0.037683,0.255585,0.002959,0.155327,0.003715,0.000973,0.000892
N20000667,0.031285,0.472466,0.102138,0.221196,0.008759,0.149500,0.009948,0.002458,0.002250
N20000668,0.030718,0.545289,0.039526,0.201453,0.005622,0.169385,0.004325,0.001995,0.001687
N20000669,0.020848,0.515518,0.064688,0.271292,0.005477,0.111330,0.007731,0.001671,0.001445
N20000670,0.020836,0.534568,0.029322,0.198866,0.003201,0.208554,0.002472,0.001133,0.001048
N20000671,0.017431,0.515130,0.065696,0.271331,0.004688,0.115486,0.007607,0.001393,0.001239
N20000672,0.032761,0.553192,0.033530,0.188959,0.006743,0.177479,0.003241,0.002142,0.001953
N20000673,0.014666,0.518336,0.033863,0.272009,0.002616,0.153774,0.003036,0.000882,0.000818
N20000674,0.048203,0.433995,0.116865,0.239668,0.014421,0.126800,0.012566,0.003908,0.003574
N20000675,0.012988,0.556787,0.026956,0.142430,0.001629,0.255906,0.002107,0.000622,0.000575
N20000676,0.018301,0.555181,0.045386,0.180476,0.004164,0.189806,0.004243,0.001273,0.001171
N20000677,0.015098,0.508206,0.060002,0.290385,0.004654,0.112686,0.006480,0.001325,0.001164
N20000678,0.029537,0.587082,0.040702,0.149965,0.005465,0.179724,0.004081,0.001807,0.001637
N20000679,0.018416,0.577717,0.037128,0.177352,0.003556,0.180162,0.003490,0.001127,0.001053
N20000680,0.026916,0.574531,0.031090,0.219692,0.003940,0.138021,0.003073,0.001434,0.001303
N20000681,0.025851,0.474371,0.065555,0.213514,0.006020,0.205482,0.005751,0.001783,0.001673
N20000682,0.040654,0.578696,0.023714,0.212582,0.005894,0.131474,0.002686,0.002340,0.001960
N20000683,0.040499,0.549078,0.035083,0.226849,0.007937,0.131497,0.003919,0.002768,0.002370
N20000684,0.061729,0.563461,0.045851,0.188243,0.013141,0.112961,0.006346,0.004584,0.003685
N20000685,0.047716,0.510278,0.072672,0.178189,0.011819,0.165004,0.007624,0.003521,0.003176
N20000686,0.032923,0.539295,0.034841,0.231302,0.006856,0.146844,0.003583,0.002341,0.002015
N20000687,0.020560,0.556620,0.016121,0.232938,0.003294,0.166534,0.001668,0.001196,0.001068
N20000688,0.069159,0.458647,0.049155,0.238532,0.014526,0.156454,0.005001,0.004414,0.004113
N20000689,0.024655,0.513040,0.020561,0.253241,0.004817,0.178503,0.002040,0.001664,0.001478
N20000690,0.017968,0.518886,0.020488,0.294135,0.003271,0.141169,0.001949,0.001114,0.001020
N20000691,0.016328,0.538476,0.035140,0.207865,0.003378,0.193463,0.003284,0.001077,0.000989
N20000692,0.123805,0.403002,0.078226,0.163830,0.020972,0.188972,0.007543,0.007173,0.006477
N20000693,0.030855,0.519279,0.014403,0.234095,0.004754,0.191860,0.001323,0.001838,0.001593
N20000694,0.048004,0.456348,0.029227,0.157233,0.006350,0.295952,0.002361,0.002331,0.002192
N20000695,0.031135,0.477143,0.027467,0.221553,0.005431,0.231236,0.002376,0.001921,0.001738
N20000696,0.142206,0.433255,0.080338,0.155875,0.033161,0.124093,0.010717,0.011364,0.008992
N20000697,0.039041,0.551971,0.024746,0.221606,0.007014,0.148047,0.002816,0.002583,0.002176
N20000698,0.085073,0.485031,0.031442,0.227216,0.015011,0.142505,0.003465,0.005568,0.004690
N20000699,0.179346,0.376420,0.015168,0.231139,0.024131,0.153826,0.001610,0.009879,0.008481
N20000700,0.033420,0.491599,0.074517,0.221623,0.008495,0.158138,0.007345,0.002573,0.002290
N20000701,0.693089,0.063789,0.009874,0.044627,0.090759,0.023317,0.001337,0.041783,0.031424
N20000702,0.706492,0.046008,0.007154,0.028731,0.110532,0.015707,0.001096,0.048948,0.035331
N20000703,0.030300,0.474613,0.026708,0.217388,0.005810,0.239064,0.002376,0.001956,0.001785
N20000704,0.181193,0.402358,0.053822,0.195076,0.031324,0.108231,0.006460,0.011800,0.009735
N20000705,0.574120,0.124497,0.027217,0.070155,0.091641,0.041025,0.003897,0.038490,0.028958
N20000706,0.768926,0.020063,0.004255,0.013802,0.102707,0.006785,0.000705,0.048150,0.034606
N20000707,0.745532,0.023385,0.008221,0.015265,0.112815,0.007843,0.001256,0.049869,0.035813
N20000708,0.189128,0.377974,0.029007,0.209673,0.028352,0.142423,0.003091,0.010946,0.009406
N20000709,0.682322,0.079244,0.008598,0.053321,0.080069,0.029073,0.001128,0.037339,0.028906
N20000710,0.720633,0.052377,0.010138,0.033464,0.089685,0.018024,0.001414,0.042781,0.031484
N20000711,0.013249,0.544296,0.061922,0.247309,0.003256,0.121584,0.006432,0.001035,0.000916
N20000712,0.642531,0.041993,0.021034,0.024044,0.156377,0.009480,0.004035,0.059457,0.041050
N20000713,0.359408,0.240429,0.083459,0.105245,0.093242,0.047711,0.013605,0.032711,0.024191
N20000714,0.056913,0.597766,0.028804,0.173668,0.013013,0.116857,0.004291,0.004963,0.003725
N20000715,0.700065,0.019811,0.019042,0.012326,0.142544,0.004506,0.003148,0.058231,0.040325
N20000716,0.042361,0.473983,0.164785,0.185380,0.014345,0.087019,0.024604,0.004133,0.003389
N20000717,0.027806,0.588990,0.034423,0.218986,0.005725,0.116036,0.004209,0.002103,0.001722
N20000718,0.016746,0.593918,0.048180,0.225292,0.004084,0.103268,0.005915,0.001438,0.001160
N20000719,0.674074,0.013633,0.014571,0.006799,0.174655,0.002936,0.002803,0.066560,0.043968
N20000720,0.008947,0.608097,0.032618,0.191391,0.001581,0.153233,0.003033,0.000585,0.000515
N20000721,0.077354,0.482038,0.075311,0.204783,0.017248,0.123714,0.008371,0.006189,0.004992
N20000722,0.043201,0.439396,0.196002,0.190220,0.016112,0.076003,0.030901,0.004494,0.003671
N20000723,0.034734,0.562635,0.069429,0.200073,0.008612,0.109818,0.009346,0.002983,0.002369
N20000724,0.672949,0.016585,0.007627,0.009489,0.178033,0.003881,0.001677,0.065282,0.044477
N20000725,0.660822,0.034460,0.023929,0.015844,0.151586,0.006992,0.004290,0.061196,0.040882
N20000726,0.276998,0.228788,0.182254,0.116616,0.079593,0.040542,0.030341,0.025154,0.019714
N20000727,0.029882,0.519440,0.100073,0.235395,0.008987,0.087442,0.013608,0.002864,0.002310
N20000728,0.045664,0.537467,0.079501,0.193707,0.013618,0.112290,0.009912,0.004358,0.003484
N20000729,0.035678,0.607907,0.057591,0.173248,0.007431,0.105602,0.007536,0.002790,0.002218
N20000730,0.049230,0.552719,0.049858,0.206858,0.012115,0.115277,0.006370,0.004234,0.003339
N20000731,0.533311,0.086744,0.047745,0.033858,0.173674,0.017066,0.010578,0.057085,0.039939
N20000732,0.650199,0.031959,0.022103,0.020170,0.162039,0.007608,0.004017,0.059732,0.042172
N20000733,0.601419,0.037041,0.029570,0.021272,0.190295,0.007793,0.005990,0.062142,0.044477
N20000734,0.515946,0.016873,0.032508,0.010876,0.281806,0.003472,0.008435,0.077396,0.052688
N20000735,0.668294,0.015355,0.013327,0.009627,0.176608,0.003767,0.002613,0.065605,0.044804
N20000736,0.052256,0.544661,0.108663,0.168107,0.015577,0.084081,0.017679,0.005075,0.003902
N20000737,0.030219,0.621920,0.048413,0.176629,0.007203,0.104648,0.006268,0.002652,0.002049
N20000738,0.488308,0.019174,0.035277,0.007854,0.300775,0.003081,0.012263,0.081580,0.051688
N20000739,0.037337,0.591481,0.026877,0.224709,0.006639,0.104708,0.003341,0.002782,0.002127
N20000740,0.634276,0.016049,0.014052,0.009725,0.204697,0.003664,0.003008,0.067605,0.046925
N20000741,0.620913,0.014701,0.013178,0.008039,0.213604,0.002942,0.003109,0.075053,0.048462
N20000742,0.045739,0.561947,0.089840,0.178896,0.010409,0.094447,0.012323,0.003498,0.002900
N20000743,0.601399,0.060592,0.036314,0.027715,0.155520,0.011742,0.006400,0.059647,0.040671
N20000744,0.064934,0.611939,0.033058,0.163952,0.011382,0.101637,0.004540,0.004909,0.003649
N20000745,0.588121,0.049175,0.037296,0.017217,0.184509,0.008539,0.009582,0.063727,0.041834
N20000746,0.687642,0.018313,0.009461,0.009170,0.161661,0.004000,0.002106,0.065366,0.042282
N20000747,0.598586,0.023762,0.015933,0.010333,0.220467,0.004545,0.004821,0.074309,0.047245
N20000748,0.703062,0.018272,0.007543,0.008269,0.147464,0.003742,0.001584,0.068623,0.041440
N20000749,0.695451,0.029210,0.013666,0.013662,0.139388,0.006133,0.002655,0.060500,0.039335
N20000750,0.611204,0.018101,0.022344,0.009531,0.211124,0.003525,0.005141,0.071670,0.047359
N20000751,0.715446,0.017985,0.009359,0.009519,0.140054,0.003857,0.001756,0.061926,0.040099
N20000752,0.701075,0.012828,0.007037,0.006670,0.157799,0.002772,0.001367,0.067520,0.042932
N20000753,0.722793,0.010757,0.003446,0.005718,0.145287,0.002517,0.000695,0.067182,0.041605
N20000754,0.592432,0.037234,0.023983,0.011778,0.204485,0.006627,0.007931,0.071633,0.043896
N20000755,0.711610,0.013406,0.006540,0.007370,0.149350,0.003163,0.001178,0.065289,0.042093
N20000756,0.709293,0.024927,0.011044,0.011896,0.135907,0.005228,0.002080,0.060307,0.039318
N20000757,0.598047,0.038827,0.025863,0.015296,0.193874,0.006470,0.006804,0.070021,0.044797
N20000758,0.720961,0.013374,0.005527,0.006917,0.142768,0.002998,0.001052,0.065193,0.041210
N20000759,0.505667,0.073611,0.092843,0.020902,0.174466,0.009876,0.028488,0.056739,0.037407
N20000760,0.691364,0.014608,0.007144,0.008286,0.165089,0.003317,0.001544,0.065642,0.043007
N20000761,0.724565,0.013177,0.004301,0.006543,0.140926,0.002929,0.000923,0.066020,0.040616
N20000762,0.711465,0.015643,0.004724,0.007966,0.148987,0.003760,0.000980,0.065121,0.041355
N20000763,0.518865,0.145037,0.033721,0.070474,0.114726,0.032229,0.005107,0.047202,0.032639
N20000764,0.503039,0.029637,0.051632,0.010019,0.259403,0.004210,0.018220,0.076357,0.047482
N20000765,0.703775,0.016885,0.006984,0.007838,0.150401,0.003591,0.001399,0.067033,0.042093
N20000766,0.664170,0.026757,0.014409,0.010510,0.166033,0.005015,0.003589,0.067346,0.042170
N20000767,0.682737,0.039966,0.012129,0.021037,0.133261,0.009269,0.002017,0.060421,0.039163
N20000768,0.728899,0.014803,0.006490,0.008428,0.134245,0.003427,0.001119,0.062423,0.040167
N20000769,0.655971,0.033751,0.018709,0.013209,0.162911,0.006689,0.004166,0.063044,0.041551
N20000770,0.648807,0.061597,0.021350,0.023603,0.132448,0.011340,0.003797,0.058914,0.038145
N20000771,0.704091,0.025622,0.010213,0.011448,0.140431,0.005380,0.002068,0.061018,0.039728
N20000772,0.576485,0.068925,0.027200,0.020885,0.179744,0.010531,0.008958,0.066573,0.040698
N20000773,0.748567,0.021002,0.007141,0.011208,0.111829,0.005098,0.001132,0.057382,0.036642
N20000774,0.581980,0.023045,0.027351,0.008484,0.225246,0.003612,0.008601,0.075045,0.046634
N20000775,0.631275,0.038383,0.036962,0.016384,0.160660,0.007932,0.006999,0.060557,0.040849
N20000776,0.031111,0.691287,0.025454,0.139982,0.005861,0.098224,0.003658,0.002568,0.001854
N20000777,0.737269,0.015752,0.007610,0.009575,0.129537,0.003780,0.001294,0.056652,0.038531
N20000778,0.631520,0.020945,0.016608,0.008338,0.193913,0.003959,0.004073,0.074942,0.045703
N20000779,0.735626,0.028799,0.007034,0.012775,0.114313,0.006221,0.001389,0.057449,0.036394
N20000780,0.653324,0.017809,0.011555,0.008295,0.184384,0.003348,0.002454,0.072975,0.045856
N20000781,0.717859,0.017057,0.007665,0.009572,0.139382,0.003969,0.001341,0.062669,0.040485
N20000782,0.721039,0.022191,0.012711,0.012068,0.130166,0.004757,0.002175,0.056367,0.038527
N20000783,0.701347,0.023861,0.009283,0.009891,0.144240,0.004744,0.002211,0.064533,0.039889
N20000784,0.701335,0.014968,0.009724,0.007856,0.152566,0.003068,0.001950,0.066623,0.041909
N20000785,0.671649,0.011870,0.015887,0.006920,0.175367,0.002400,0.002846,0.068357,0.044704
N20000786,0.439508,0.056970,0.114267,0.023286,0.221530,0.008015,0.032243,0.062465,0.041715
N20000787,0.619689,0.022453,0.025335,0.015105,0.196432,0.005056,0.005185,0.065155,0.045591
N20000788,0.631832,0.025482,0.029060,0.015850,0.182100,0.005752,0.005550,0.060460,0.043913
N20000789,0.459871,0.034088,0.088784,0.018712,0.259315,0.006313,0.021591,0.064621,0.046706
N20000790,0.055943,0.575984,0.047479,0.187221,0.012160,0.106062,0.006948,0.004649,0.003554
N20000791,0.428462,0.105088,0.095756,0.055535,0.185024,0.019229,0.021196,0.051560,0.038151
N20000792,0.643263,0.025118,0.033334,0.013013,0.170002,0.004924,0.006221,0.061477,0.042648
N20000793,0.609994,0.046600,0.035715,0.026673,0.164555,0.009897,0.006827,0.058291,0.041447
N20000794,0.634098,0.018898,0.023182,0.010202,0.193354,0.003800,0.004866,0.066358,0.045243
N20000795,0.115372,0.456108,0.124189,0.158339,0.034734,0.066421,0.025199,0.011275,0.008363
N20000796,0.454435,0.033419,0.091460,0.023427,0.256873,0.007779,0.021208,0.063825,0.047573
N20000797,0.345526,0.147241,0.157711,0.087252,0.133495,0.032042,0.029240,0.038081,0.029412
N20000798,0.021820,0.613355,0.045318,0.193799,0.003961,0.113348,0.005609,0.001540,0.001250
N20000799,0.429989,0.025055,0.108380,0.018480,0.275684,0.005864,0.024886,0.063298,0.048364
N20000800,0.045158,0.489744,0.122594,0.224127,0.013377,0.081102,0.016260,0.004193,0.003444
N20000801,0.042657,0.515773,0.131709,0.186531,0.013845,0.082064,0.019808,0.004209,0.003404
N20000802,0.507674,0.020425,0.053156,0.014061,0.266037,0.004662,0.012473,0.070963,0.050549
N20000803,0.427362,0.019691,0.076758,0.013055,0.316298,0.004074,0.019899,0.071159,0.051703
N20000804,0.423853,0.110476,0.086194,0.061232,0.185053,0.022494,0.018216,0.053751,0.038730
N20000805,0.046923,0.368633,0.251172,0.192147,0.018760,0.082721,0.030481,0.004927,0.004236
N20000806,0.025516,0.493145,0.080328,0.264497,0.007752,0.115756,0.008715,0.002295,0.001996
N20000807,0.428863,0.027963,0.088762,0.018581,0.290876,0.005740,0.022765,0.067056,0.049394
N20000808,0.453994,0.019890,0.075342,0.012840,0.292667,0.004491,0.019662,0.070085,0.051029
N20000809,0.168932,0.203145,0.298986,0.119341,0.081435,0.042247,0.049067,0.020243,0.016604
N20000810,0.429970,0.033384,0.125937,0.022026,0.245103,0.006811,0.030356,0.061374,0.045040
N20000811,0.022346,0.637080,0.041824,0.171819,0.004256,0.114640,0.005078,0.001637,0.001320
N20000812,0.418526,0.012587,0.073581,0.008544,0.338651,0.002702,0.020678,0.071737,0.052993
N20000813,0.021048,0.623439,0.036706,0.194861,0.004258,0.112350,0.004389,0.001646,0.001304
N20000814,0.583356,0.056032,0.046015,0.029740,0.166046,0.011051,0.009260,0.057785,0.040715
N20000815,0.541633,0.020632,0.044545,0.014122,0.247330,0.004759,0.010684,0.067226,0.049068
N20000816,0.386291,0.051548,0.155079,0.035449,0.232295,0.010891,0.031808,0.054593,0.042046
